,jd,old_date
7002,308.21600,20221104_060000
7003,308.22800,20221104_062000
7004,308.24000,20221104_064000
7005,308.25200,20221104_070000
7006,308.26400,20221104_072000
7007,308.27600,20221104_074000
7008,308.28800,20221104_080000
7009,308.30000,20221104_082000
7010,308.31200,20221104_084000
7011,308.32400,20221104_090000
7012,308.33600,20221104_092000
7013,308.34800,20221104_094000
7014,308.36000,20221104_100000
7015,308.37200,20221104_102000
7016,308.38400,20221104_104000
7017,308.39600,20221104_110000
7018,308.40800,20221104_112000
7019,308.42000,20221104_114000
7020,308.43200,20221104_120000
7021,308.44400,20221104_122000
7022,308.45600,20221104_124000
7023,308.46800,20221104_130000
7024,308.48000,20221104_132000
7025,308.49200,20221104_134000
7026,308.50400,20221104_140000
7027,308.51600,20221104_142000
7028,308.52800,20221104_144000
7029,308.54000,20221104_150000
7030,308.55200,20221104_152000
7031,308.56400,20221104_154000
7032,308.57600,20221104_160000
7033,308.58800,20221104_162000
7034,308.60000,20221104_164000
7035,308.61200,20221104_170000
7036,308.62400,20221104_172000
7037,308.63600,20221104_174000
7038,308.64800,20221104_180000
7039,308.66000,20221104_182000
7040,308.67200,20221104_184000
7041,308.68400,20221104_190000
7042,308.69600,20221104_192000
7043,308.70800,20221104_194000
7044,308.72000,20221104_200000
7045,308.73200,20221104_202000
7046,308.74400,20221104_204000
7047,308.75600,20221104_210000
7048,308.76800,20221104_212000
7049,308.78000,20221104_214000
7050,308.79200,20221104_220000
7051,308.80400,20221104_222000
7052,308.81600,20221104_224000
7053,308.82800,20221104_230000
7054,308.84000,20221104_232000
7055,308.85200,20221104_234000
7056,309.00,20221105_000000
7057,309.01200,20221105_002000
7058,309.02400,20221105_004000
7059,309.03600,20221105_010000
7060,309.04800,20221105_012000
7061,309.06000,20221105_014000
7062,309.07200,20221105_020000
7063,309.08400,20221105_022000
7064,309.09600,20221105_024000
7065,309.10800,20221105_030000
7066,309.12000,20221105_032000
7067,309.13200,20221105_034000
7068,309.14400,20221105_040000
7069,309.15600,20221105_042000
7070,309.16800,20221105_044000
7071,309.18000,20221105_050000
7072,309.19200,20221105_052000
7073,309.20400,20221105_054000
7074,309.21600,20221105_060000
7075,309.22800,20221105_062000
7076,309.24000,20221105_064000
7077,309.25200,20221105_070000
7078,309.26400,20221105_072000
7079,309.27600,20221105_074000
7080,309.28800,20221105_080000
7081,309.30000,20221105_082000
7082,309.31200,20221105_084000
7083,309.32400,20221105_090000
7084,309.33600,20221105_092000
7085,309.34800,20221105_094000
7086,309.36000,20221105_100000
7087,309.37200,20221105_102000
7088,309.38400,20221105_104000
7089,309.39600,20221105_110000
7090,309.40800,20221105_112000
7091,309.42000,20221105_114000
7092,309.43200,20221105_120000
7093,309.44400,20221105_122000
7094,309.45600,20221105_124000
7095,309.46800,20221105_130000
7096,309.48000,20221105_132000
7097,309.49200,20221105_134000
7098,309.50400,20221105_140000
7099,309.51600,20221105_142000
7100,309.52800,20221105_144000
7101,309.54000,20221105_150000
7102,309.55200,20221105_152000
7103,309.56400,20221105_154000
7104,309.57600,20221105_160000
7105,309.58800,20221105_162000
7106,309.60000,20221105_164000
7107,309.61200,20221105_170000
7108,309.62400,20221105_172000
7109,309.63600,20221105_174000
7110,309.64800,20221105_180000
7111,309.66000,20221105_182000
7112,309.67200,20221105_184000
7113,309.68400,20221105_190000
7114,309.69600,20221105_192000
7115,309.70800,20221105_194000
7116,309.72000,20221105_200000
7117,309.73200,20221105_202000
7118,309.74400,20221105_204000
7119,309.75600,20221105_210000
7120,309.76800,20221105_212000
7121,309.78000,20221105_214000
7122,309.79200,20221105_220000
7123,309.80400,20221105_222000
7124,309.81600,20221105_224000
7125,309.82800,20221105_230000
7126,309.84000,20221105_232000
7127,309.85200,20221105_234000
7128,310.00,20221106_000000
7129,310.01200,20221106_002000
7130,310.02400,20221106_004000
7131,310.03600,20221106_010000
7132,310.04800,20221106_012000
7133,310.06000,20221106_014000
7134,310.07200,20221106_020000
7135,310.08400,20221106_022000
7136,310.09600,20221106_024000
7137,310.10800,20221106_030000
7138,310.12000,20221106_032000
7139,310.13200,20221106_034000
7140,310.14400,20221106_040000
7141,310.15600,20221106_042000
7142,310.16800,20221106_044000
7143,310.18000,20221106_050000
7144,310.19200,20221106_052000
7145,310.20400,20221106_054000
7146,310.21600,20221106_060000
7147,310.22800,20221106_062000
7148,310.24000,20221106_064000
7149,310.25200,20221106_070000
7150,310.26400,20221106_072000
7151,310.27600,20221106_074000
7152,310.28800,20221106_080000
7153,310.30000,20221106_082000
7154,310.31200,20221106_084000
7155,310.32400,20221106_090000
7156,310.33600,20221106_092000
7157,310.34800,20221106_094000
7158,310.36000,20221106_100000
7159,310.37200,20221106_102000
7160,310.38400,20221106_104000
7161,310.39600,20221106_110000
7162,310.40800,20221106_112000
7163,310.42000,20221106_114000
7164,310.43200,20221106_120000
7165,310.44400,20221106_122000
7166,310.45600,20221106_124000
7167,310.46800,20221106_130000
7168,310.48000,20221106_132000
7169,310.49200,20221106_134000
7170,310.50400,20221106_140000
7171,310.51600,20221106_142000
7172,310.52800,20221106_144000
7173,310.54000,20221106_150000
7174,310.55200,20221106_152000
7175,310.56400,20221106_154000
7176,310.57600,20221106_160000
7177,310.58800,20221106_162000
7178,310.60000,20221106_164000
7179,310.61200,20221106_170000
7180,310.62400,20221106_172000
7181,310.63600,20221106_174000
7182,310.64800,20221106_180000
7183,310.66000,20221106_182000
7184,310.67200,20221106_184000
7185,310.68400,20221106_190000
7186,310.69600,20221106_192000
7187,310.70800,20221106_194000
7188,310.72000,20221106_200000
7189,310.73200,20221106_202000
7190,310.74400,20221106_204000
7191,310.75600,20221106_210000
7192,310.76800,20221106_212000
7193,310.78000,20221106_214000
7194,310.79200,20221106_220000
7195,310.80400,20221106_222000
7196,310.81600,20221106_224000
7197,310.82800,20221106_230000
7198,310.84000,20221106_232000
7199,310.85200,20221106_234000
7200,311.00,20221107_000000
7201,311.01200,20221107_002000
7202,311.02400,20221107_004000
7203,311.03600,20221107_010000
7204,311.04800,20221107_012000
7205,311.06000,20221107_014000
7206,311.07200,20221107_020000
7207,311.08400,20221107_022000
7208,311.09600,20221107_024000
7209,311.10800,20221107_030000
7210,311.12000,20221107_032000
7211,311.13200,20221107_034000
7212,311.14400,20221107_040000
7213,311.15600,20221107_042000
7214,311.16800,20221107_044000
7215,311.18000,20221107_050000
7216,311.19200,20221107_052000
7217,311.20400,20221107_054000
7218,311.21600,20221107_060000
7219,311.22800,20221107_062000
7220,311.24000,20221107_064000
7221,311.25200,20221107_070000
7222,311.26400,20221107_072000
7223,311.27600,20221107_074000
7224,311.28800,20221107_080000
7225,311.30000,20221107_082000
7226,311.31200,20221107_084000
7227,311.32400,20221107_090000
7228,311.33600,20221107_092000
7229,311.34800,20221107_094000
7230,311.36000,20221107_100000
7231,311.37200,20221107_102000
7232,311.38400,20221107_104000
7233,311.39600,20221107_110000
7234,311.40800,20221107_112000
7235,311.42000,20221107_114000
7236,311.43200,20221107_120000
7237,311.44400,20221107_122000
7238,311.45600,20221107_124000
7239,311.46800,20221107_130000
7240,311.48000,20221107_132000
7241,311.49200,20221107_134000
7242,311.50400,20221107_140000
7243,311.51600,20221107_142000
7244,311.52800,20221107_144000
7245,311.54000,20221107_150000
7246,311.55200,20221107_152000
7247,311.56400,20221107_154000
7248,311.57600,20221107_160000
7249,311.58800,20221107_162000
7250,311.60000,20221107_164000
7251,311.61200,20221107_170000
7252,311.62400,20221107_172000
7253,311.63600,20221107_174000
7254,311.64800,20221107_180000
7255,311.66000,20221107_182000
7256,311.67200,20221107_184000
7257,311.68400,20221107_190000
7258,311.69600,20221107_192000
7259,311.70800,20221107_194000
7260,311.72000,20221107_200000
7261,311.73200,20221107_202000
7262,311.74400,20221107_204000
7263,311.75600,20221107_210000
7264,311.76800,20221107_212000
7265,311.78000,20221107_214000
7266,311.79200,20221107_220000
7267,311.80400,20221107_222000
7268,311.81600,20221107_224000
7269,311.82800,20221107_230000
7270,311.84000,20221107_232000
7271,311.85200,20221107_234000
7272,312.00,20221108_000000
7273,312.01200,20221108_002000
7274,312.02400,20221108_004000
7275,312.03600,20221108_010000
7276,312.04800,20221108_012000
7277,312.06000,20221108_014000
7278,312.07200,20221108_020000
7279,312.08400,20221108_022000
7280,312.09600,20221108_024000
7281,312.10800,20221108_030000
7282,312.12000,20221108_032000
7283,312.13200,20221108_034000
7284,312.14400,20221108_040000
7285,312.15600,20221108_042000
7286,312.16800,20221108_044000
7287,312.18000,20221108_050000
7288,312.19200,20221108_052000
7289,312.20400,20221108_054000
7290,312.21600,20221108_060000
7291,312.22800,20221108_062000
7292,312.24000,20221108_064000
7293,312.25200,20221108_070000
7294,312.26400,20221108_072000
7295,312.27600,20221108_074000
7296,312.28800,20221108_080000
7297,312.30000,20221108_082000
7298,312.31200,20221108_084000
7299,312.32400,20221108_090000
7300,312.33600,20221108_092000
7301,312.34800,20221108_094000
7302,312.36000,20221108_100000
7303,312.37200,20221108_102000
7304,312.38400,20221108_104000
7305,312.39600,20221108_110000
7306,312.40800,20221108_112000
7307,312.42000,20221108_114000
7308,312.43200,20221108_120000
7309,312.44400,20221108_122000
7310,312.45600,20221108_124000
7311,312.46800,20221108_130000
7312,312.48000,20221108_132000
7313,312.49200,20221108_134000
7314,312.50400,20221108_140000
7315,312.51600,20221108_142000
7316,312.52800,20221108_144000
7317,312.54000,20221108_150000
7318,312.55200,20221108_152000
7319,312.56400,20221108_154000
7320,312.57600,20221108_160000
7321,312.58800,20221108_162000
7322,312.60000,20221108_164000
7323,312.61200,20221108_170000
7324,312.62400,20221108_172000
7325,312.63600,20221108_174000
7326,312.64800,20221108_180000
7327,312.66000,20221108_182000
7328,312.67200,20221108_184000
7329,312.68400,20221108_190000
7330,312.69600,20221108_192000
7331,312.70800,20221108_194000
7332,312.72000,20221108_200000
7333,312.73200,20221108_202000
7334,312.74400,20221108_204000
7335,312.75600,20221108_210000
7336,312.76800,20221108_212000
7337,312.78000,20221108_214000
7338,312.79200,20221108_220000
7339,312.80400,20221108_222000
7340,312.81600,20221108_224000
7341,312.82800,20221108_230000
7342,312.84000,20221108_232000
7343,312.85200,20221108_234000
7344,313.00,20221109_000000
7345,313.01200,20221109_002000
7346,313.02400,20221109_004000
7347,313.03600,20221109_010000
7348,313.04800,20221109_012000
7349,313.06000,20221109_014000
7350,313.07200,20221109_020000
7351,313.08400,20221109_022000
7352,313.09600,20221109_024000
7353,313.10800,20221109_030000
7354,313.12000,20221109_032000
7355,313.13200,20221109_034000
7356,313.14400,20221109_040000
7357,313.15600,20221109_042000
7358,313.16800,20221109_044000
7359,313.18000,20221109_050000
7360,313.19200,20221109_052000
7361,313.20400,20221109_054000
7362,313.21600,20221109_060000
7363,313.22800,20221109_062000
7364,313.24000,20221109_064000
7365,313.25200,20221109_070000
7366,313.26400,20221109_072000
7367,313.27600,20221109_074000
7368,313.28800,20221109_080000
7369,313.30000,20221109_082000
7370,313.31200,20221109_084000
7371,313.32400,20221109_090000
7372,313.33600,20221109_092000
7373,313.34800,20221109_094000
7374,313.36000,20221109_100000
7375,313.37200,20221109_102000
7376,313.38400,20221109_104000
7377,313.39600,20221109_110000
7378,313.40800,20221109_112000
7379,313.42000,20221109_114000
7380,313.43200,20221109_120000
7381,313.44400,20221109_122000
7382,313.45600,20221109_124000
7383,313.46800,20221109_130000
7384,313.48000,20221109_132000
7385,313.49200,20221109_134000
7386,313.50400,20221109_140000
7387,313.51600,20221109_142000
7388,313.52800,20221109_144000
7389,313.54000,20221109_150000
7390,313.55200,20221109_152000
7391,313.56400,20221109_154000
7392,313.57600,20221109_160000
7393,313.58800,20221109_162000
7394,313.60000,20221109_164000
7395,313.61200,20221109_170000
7396,313.62400,20221109_172000
7397,313.63600,20221109_174000
7398,313.64800,20221109_180000
7399,313.66000,20221109_182000
7400,313.67200,20221109_184000
7401,313.68400,20221109_190000
7402,313.69600,20221109_192000
7403,313.70800,20221109_194000
7404,313.72000,20221109_200000
7405,313.73200,20221109_202000
7406,313.74400,20221109_204000
7407,313.75600,20221109_210000
7408,313.76800,20221109_212000
7409,313.78000,20221109_214000
7410,313.79200,20221109_220000
7411,313.80400,20221109_222000
7412,313.81600,20221109_224000
7413,313.82800,20221109_230000
7414,313.84000,20221109_232000
7415,313.85200,20221109_234000
7416,314.00,20221110_000000
7417,314.01200,20221110_002000
7418,314.02400,20221110_004000
7419,314.03600,20221110_010000
7420,314.04800,20221110_012000
7421,314.06000,20221110_014000
7422,314.07200,20221110_020000
7423,314.08400,20221110_022000
7424,314.09600,20221110_024000
7425,314.10800,20221110_030000
7426,314.12000,20221110_032000
7427,314.13200,20221110_034000
7428,314.14400,20221110_040000
7429,314.15600,20221110_042000
7430,314.16800,20221110_044000
7431,314.18000,20221110_050000
7432,314.19200,20221110_052000
7433,314.20400,20221110_054000
7434,314.21600,20221110_060000
7435,314.22800,20221110_062000
7436,314.24000,20221110_064000
7437,314.25200,20221110_070000
7438,314.26400,20221110_072000
7439,314.27600,20221110_074000
7440,314.28800,20221110_080000
7441,314.30000,20221110_082000
7442,314.31200,20221110_084000
7443,314.32400,20221110_090000
7444,314.33600,20221110_092000
7445,314.34800,20221110_094000
7446,314.36000,20221110_100000
7447,314.37200,20221110_102000
7448,314.38400,20221110_104000
7449,314.39600,20221110_110000
7450,314.40800,20221110_112000
7451,314.42000,20221110_114000
7452,314.43200,20221110_120000
7453,314.44400,20221110_122000
7454,314.45600,20221110_124000
7455,314.46800,20221110_130000
7456,314.48000,20221110_132000
7457,314.49200,20221110_134000
7458,314.50400,20221110_140000
7459,314.51600,20221110_142000
7460,314.52800,20221110_144000
7461,314.54000,20221110_150000
7462,314.55200,20221110_152000
7463,314.56400,20221110_154000
7464,314.57600,20221110_160000
7465,314.58800,20221110_162000
7466,314.60000,20221110_164000
7467,314.61200,20221110_170000
7468,314.62400,20221110_172000
7469,314.63600,20221110_174000
7470,314.64800,20221110_180000
7471,314.66000,20221110_182000
7472,314.67200,20221110_184000
7473,314.68400,20221110_190000
7474,314.69600,20221110_192000
7475,314.70800,20221110_194000
7476,314.72000,20221110_200000
7477,314.73200,20221110_202000
7478,314.74400,20221110_204000
7479,314.75600,20221110_210000
7480,314.76800,20221110_212000
7481,314.78000,20221110_214000
7482,314.79200,20221110_220000
7483,314.80400,20221110_222000
7484,314.81600,20221110_224000
7485,314.82800,20221110_230000
7486,314.84000,20221110_232000
7487,314.85200,20221110_234000
7488,315.00,20221111_000000
7489,315.01200,20221111_002000
7490,315.02400,20221111_004000
7491,315.03600,20221111_010000
7492,315.04800,20221111_012000
7493,315.06000,20221111_014000
7494,315.07200,20221111_020000
7495,315.08400,20221111_022000
7496,315.09600,20221111_024000
7497,315.10800,20221111_030000
7498,315.12000,20221111_032000
7499,315.13200,20221111_034000
7500,315.14400,20221111_040000
7501,315.15600,20221111_042000
7502,315.16800,20221111_044000
7503,315.18000,20221111_050000
7504,315.19200,20221111_052000
7505,315.20400,20221111_054000
7506,315.21600,20221111_060000
7507,315.22800,20221111_062000
7508,315.24000,20221111_064000
7509,315.25200,20221111_070000
7510,315.26400,20221111_072000
7511,315.27600,20221111_074000
7512,315.28800,20221111_080000
7513,315.30000,20221111_082000
7514,315.31200,20221111_084000
7515,315.32400,20221111_090000
7516,315.33600,20221111_092000
7517,315.34800,20221111_094000
7518,315.36000,20221111_100000
7519,315.37200,20221111_102000
7520,315.38400,20221111_104000
7521,315.39600,20221111_110000
7522,315.40800,20221111_112000
