,p1_avg [Pa],p2_avg [Pa],p3_avg [Pa],p1_avg [mb],p2_avg [mb],p3_avg [mb]
6809,101374.86109479843,101378.92591893802,101382.21919676043,1013.7486109479845,1013.7892591893803,1013.8221919676041
6810,101351.00904635835,101355.51817247136,101358.67495926822,1013.5100904635833,1013.5551817247135,1013.5867495926823
6811,101330.49456559063,101335.5097276776,101339.29506137395,1013.3049456559063,1013.3550972767761,1013.3929506137397
6812,101314.56170352605,101319.58282233906,101323.47128107917,1013.1456170352604,1013.1958282233907,1013.2347128107917
6813,101311.28179788907,101316.24524850001,101320.09997464271,1013.1128179788906,1013.162452485,1013.200999746427
6814,101302.15238981198,101306.85343257083,101310.11828076302,1013.0215238981198,1013.0685343257084,1013.1011828076302
6815,101303.0976223849,101307.8206218401,101311.05762901354,1013.0309762238489,1013.0782062184011,1013.1105762901353
6816,101313.62272213229,101318.16322261927,101321.25417857396,1013.1362272213229,1013.1816322261927,1013.2125417857396
6817,101314.24222966771,101318.6771956,101321.70664991249,1013.1424222966771,1013.186771956,1013.217066499125
6818,101318.28794657341,101322.96766595262,101326.24272361978,1013.1828794657343,1013.2296766595259,1013.2624272361978
6819,101318.7477917823,101323.28933014687,101326.44073273646,1013.1874779178229,1013.2328933014687,1013.2644073273646
6820,101339.65080402762,101344.35727695313,101347.65388690573,1013.396508040276,1013.4435727695312,1013.4765388690572
6821,101365.14496668855,101370.07244414165,101373.80759977292,1013.6514496668855,1013.7007244414167,1013.7380759977291
6822,101385.40240287811,101390.08834577604,101393.42541742657,1013.8540240287812,1013.9008834577604,1013.9342541742657
6823,101390.60732628802,101395.17548129687,101398.34383097968,1013.9060732628803,1013.9517548129686,1013.9834383097968
6824,101405.24641295885,101409.55383819532,101412.52542554168,1014.0524641295885,1014.0955383819531,1014.1252542554168
6825,101406.44911043697,101410.465985975,101413.21550543855,1014.0644911043697,1014.10465985975,1014.1321550543854
6826,101404.77370586147,101408.45486053385,101411.0934163203,1014.0477370586145,1014.0845486053386,1014.1109341632032
6827,101415.75717695261,101419.63371601093,101422.34570737553,1014.1575717695262,1014.1963371601094,1014.2234570737552
6828,101427.6594613073,101431.66420946458,101434.43790683281,1014.2765946130728,1014.3166420946459,1014.3443790683281
6829,101445.99097719011,101450.24032925989,101453.24459501666,1014.459909771901,1014.502403292599,1014.5324459501667
6830,101448.82468136094,101453.10142575209,101456.05505293541,1014.4882468136093,1014.5310142575208,1014.5605505293541
6831,101454.72439724063,101459.01481687657,101461.9876754474,1014.5472439724064,1014.5901481687658,1014.619876754474
6832,101483.98267402395,101488.17931664376,101491.0796386771,1014.8398267402395,1014.8817931664374,1014.9107963867708
6833,101504.09901627134,101508.06378290572,101510.87166260781,1015.0409901627136,1015.0806378290573,1015.108716626078
6834,101515.08510558125,101519.03109567658,101521.79750029219,1015.1508510558125,1015.1903109567655,1015.2179750029219
6835,101513.5821029927,101517.43977715258,101520.20025725104,1015.1358210299271,1015.1743977715262,1015.2020025725104
6836,101510.69668942499,101514.51622577605,101517.27871742449,1015.1069668942499,1015.1451622577604,1015.1727871742447
6837,101510.70760597708,101514.37961350624,101517.12982303959,1015.1070760597707,1015.1437961350625,1015.1712982303958
6838,101489.82319796093,101493.54203857394,101496.23332671146,1014.8982319796094,1014.9354203857396,1014.9623332671146
6839,101505.98248699064,101509.7329284672,101512.35677604843,1015.0598248699063,1015.0973292846718,1015.1235677604844
6840,101530.97690927656,101534.57593400158,101537.20485693072,1015.3097690927657,1015.3457593400155,1015.3720485693073
6841,101561.40318418125,101564.61266554949,101567.32627059428,1015.6140318418123,1015.6461266554949,1015.6732627059426
6842,101586.73455160417,101590.14171454063,101592.761189625,1015.8673455160416,1015.9014171454062,1015.9276118962501
6843,101600.53712699999,101603.88953241668,101606.49491489845,1016.0053712699998,1016.0388953241667,1016.0649491489844
6844,101618.22463986094,101621.57409370106,101624.15652463592,1016.1822463986093,1016.2157409370104,1016.2415652463593
6845,101632.60360870052,101635.91871894791,101638.47875329842,1016.3260360870053,1016.3591871894794,1016.3847875329844
6846,101663.44757844377,101667.28208121353,101669.47904270365,1016.6344757844375,1016.6728208121352,1016.6947904270363
6847,101683.3868939297,101687.21616926041,101689.35887444895,1016.8338689392968,1016.8721616926042,1016.8935887444896
6848,101698.57632345939,101702.28834674064,101704.49383039793,1016.9857632345937,1017.0228834674061,1017.0449383039792
6849,101706.99898592969,101710.6747622,101712.85945836561,1017.0699898592968,1017.1067476220001,1017.1285945836563
6850,101730.37890715938,101734.27719999063,101736.42581119842,1017.3037890715938,1017.3427719999062,1017.3642581119844
6851,101744.72870478437,101748.6664973875,101750.86492006198,1017.4472870478438,1017.486664973875,1017.5086492006197
6852,101762.48054954532,101766.6157108578,101768.70857758072,1017.624805495453,1017.6661571085781,1017.6870857758073
6853,101792.57532213697,101796.78638967969,101798.23533270521,1017.9257532213699,1017.9678638967969,1017.9823533270521
6854,101828.28528044636,101832.16417357603,101833.75683817084,1018.2828528044635,1018.3216417357605,1018.3375683817084
6855,101865.75251993387,101869.5139270927,101871.2235277953,1018.6575251993386,1018.695139270927,1018.7122352779533
6856,101897.30669209272,101901.22956152656,101902.73864563594,1018.9730669209272,1019.0122956152657,1019.0273864563593
6857,101929.20300540312,101933.47733109845,101934.77339904376,1019.2920300540312,1019.3347733109844,1019.3477339904375
6858,101965.55839021927,101969.47901728541,101970.92444323956,1019.6555839021927,1019.6947901728541,1019.7092444323957
6859,101997.68323061719,102000.99809434947,102002.65455482031,1019.9768323061718,1020.0099809434948,1020.0265455482031
6860,102041.40236860729,102044.43462702396,102046.20347042655,1020.4140236860729,1020.4443462702395,1020.4620347042658
6861,102077.12986487552,102079.6344312349,102081.79335745522,1020.7712986487552,1020.7963443123489,1020.8179335745521
6862,102106.3747729448,102108.74928978595,102110.84855579479,1021.063747729448,1021.0874928978594,1021.108485557948
6863,102160.85447390261,102163.35787177656,102165.67768968333,1021.6085447390259,1021.6335787177657,1021.6567768968333
6864,102217.96214013333,102220.34412136562,102222.70094816668,1022.1796214013333,1022.2034412136563,1022.2270094816666
6865,102259.64174382552,102262.3117425026,102264.68010099114,1022.5964174382551,1022.6231174250262,1022.6468010099115
6866,102300.26518508178,102303.85927912241,102306.23197782655,1023.0026518508176,1023.0385927912238,1023.0623197782656
6867,102329.7764345474,102333.63214858698,102336.15570203541,1023.2977643454741,1023.3363214858699,1023.3615570203541
6868,102353.69958924792,102357.67726432397,102360.34560400521,1023.5369958924791,1023.5767726432395,1023.6034560400522
6869,102372.09147584374,102376.1895340646,102378.9857512104,1023.7209147584376,1023.7618953406458,1023.7898575121042
6870,102383.34607551353,102387.63067208124,102390.41485658489,1023.8334607551353,1023.8763067208125,1023.904148565849
6871,102392.27022695418,102396.74872942032,102399.4487243495,1023.9227022695417,1023.9674872942032,1023.9944872434947
6872,102419.82177261301,102424.3401282974,102427.01244785312,1024.1982177261305,1024.243401282974,1024.270124478531
6873,102448.61360078021,102453.30519975573,102456.06412998281,1024.486136007802,1024.5330519975573,1024.5606412998281
6874,102455.5912706599,102460.46837438594,102463.26856524585,1024.5559127065987,1024.6046837438591,1024.6326856524583
6875,102459.22693442865,102464.38413058022,102467.19293423957,1024.5922693442865,1024.6438413058024,1024.671929342396
6876,102461.02038204948,102466.1820172026,102468.8637494526,1024.6102038204947,1024.661820172026,1024.688637494526
6877,102447.11764016248,102452.32613580729,102454.70672081354,1024.4711764016251,1024.523261358073,1024.5470672081356
6878,102424.68620686667,102429.99412355052,102432.2172528323,1024.2468620686668,1024.2999412355052,1024.3221725283229
6879,102418.68219885312,102424.20846142447,102426.4150321776,1024.1868219885314,1024.2420846142447,1024.264150321776
6880,102408.37162024635,102413.86309327396,102415.74782816303,1024.0837162024634,1024.1386309327395,1024.1574782816303
6881,102411.83507124583,102417.32144978906,102419.05019744947,1024.1183507124583,1024.1732144978907,1024.1905019744947
6882,102415.17531380782,102420.72165033854,102422.45831529479,1024.151753138078,1024.2072165033853,1024.2245831529478
6883,102416.6598730625,102422.01953588438,102423.71437117239,1024.166598730625,1024.2201953588435,1024.2371437117238
6884,102421.6239094625,102426.92748037603,102428.66817957707,1024.216239094625,1024.2692748037603,1024.2866817957708
6885,102433.1496373698,102438.52122823229,102440.33281509219,1024.331496373698,1024.3852122823228,1024.4033281509217
6886,102437.54927906042,102442.98933498542,102444.87292072189,1024.375492790604,1024.429893349854,1024.4487292072188
6887,102440.00640943281,102445.51361181198,102447.31276158542,1024.4000640943282,1024.45513611812,1024.4731276158543
6888,102449.8701670703,102455.28737206405,102457.03401670938,1024.4987016707032,1024.5528737206405,1024.5703401670937
6889,102465.42664031302,102470.72143859687,102472.49934269895,1024.6542664031304,1024.7072143859689,1024.7249934269896
6890,102466.87660297813,102472.12115757968,102473.88163110052,1024.6687660297812,1024.7212115757968,1024.7388163110052
6891,102468.68420463751,102473.70928253124,102475.4199185073,1024.6868420463747,1024.7370928253124,1024.7541991850728
6892,102479.4714115552,102484.24600799325,102485.92531657447,1024.794714115552,1024.8424600799322,1024.8592531657448
6893,102489.52485628541,102494.0965152099,102495.70194711979,1024.895248562854,1024.940965152099,1024.9570194711978
6894,102506.06535122968,102510.52724896719,102512.05066171927,1025.0606535122968,1025.105272489672,1025.1205066171926
6895,102522.91415706927,102527.31260718437,102528.80912674844,1025.2291415706927,1025.2731260718438,1025.2880912674843
6896,102550.842289975,102555.15488522082,102556.65374688855,1025.50842289975,1025.5515488522085,1025.5665374688854
6897,102573.55477652814,102577.7387818651,102579.27681026926,1025.7355477652814,1025.777387818651,1025.792768102693
6898,102600.69586509271,102604.88123596199,102606.42649270679,1026.0069586509271,1026.04881235962,1026.064264927068
6899,102617.27162843698,102621.48081901354,102623.04130534218,1026.17271628437,1026.2148081901355,1026.230413053422
6900,102625.92230783543,102630.18086015157,102631.76412335833,1026.2592230783544,1026.3018086015156,1026.3176412335833
6901,102629.77280206146,102634.0491483698,102635.64957670523,1026.2977280206146,1026.3404914836979,1026.3564957670521
6902,102637.70084478751,102642.00696875418,102643.63379121406,1026.377008447875,1026.4200696875414,1026.4363379121407
6903,102638.04360156978,102642.26252903802,102643.95010195469,1026.380436015698,1026.4226252903802,1026.4395010195467
6904,102659.32768005104,102663.54551590678,102665.25570354793,1026.5932768005105,1026.6354551590675,1026.6525570354793
6905,102674.34866159271,102678.57178919479,102680.28416925573,1026.7434866159272,1026.7857178919478,1026.8028416925572
6906,102689.25183685521,102693.45195014167,102695.20919587968,1026.8925183685521,1026.9345195014166,1026.9520919587967
6907,102706.2379706401,102710.40903158698,102712.20319749166,1027.062379706401,1027.1040903158698,1027.1220319749166
6908,102712.05474799167,102716.18305411041,102718.02153668438,1027.1205474799167,1027.1618305411043,1027.1802153668439
6909,102710.78863863177,102714.98284625782,102716.87223292082,1027.1078863863177,1027.149828462578,1027.1687223292083
6910,102715.22522136511,102719.39087731823,102721.27882926718,1027.1522522136509,1027.193908773182,1027.2127882926718
6911,102729.19669709323,102733.3980285776,102735.29020822344,1027.2919669709324,1027.333980285776,1027.3529020822346
6912,102740.40607412603,102744.59076772344,102746.49778863229,1027.4040607412605,1027.4459076772343,1027.464977886323
6913,102727.37495037657,102731.52266325938,102733.4202390703,1027.2737495037657,1027.3152266325937,1027.3342023907032
6914,102723.37027172552,102727.5360214302,102729.39809807707,1027.233702717255,1027.275360214302,1027.2939809807708
6915,102730.92370577135,102735.0369253422,102736.90896332604,1027.3092370577135,1027.3503692534218,1027.3690896332605
6916,102729.74402618645,102733.82443854895,102735.70249351718,1027.2974402618645,1027.3382443854896,1027.357024935172
6917,102736.53248837603,102740.59182269948,102742.47096375468,1027.3653248837604,1027.4059182269948,1027.4247096375468
6918,102742.24999033907,102746.35747811824,102748.20906291771,1027.4224999033906,1027.4635747811824,1027.482090629177
6919,102755.85492852137,102759.92979983542,102761.77538858178,1027.5585492852135,1027.5992979983544,1027.6177538858178
6920,102754.70629038905,102758.78735900417,102760.63413043281,1027.5470629038907,1027.587873590042,1027.6063413043282
6921,102756.78754542916,102760.93000448178,102762.74264853384,1027.5678754542917,1027.6093000448177,1027.6274264853384
6922,102756.65255362917,102760.79305589636,102762.59377531511,1027.5665255362917,1027.6079305589635,1027.625937753151
6923,102764.27861340833,102768.38546215832,102770.2027842755,1027.6427861340833,1027.6838546215834,1027.7020278427551
6924,102775.65988707813,102779.74228287968,102781.57283071145,1027.7565988707813,1027.797422828797,1027.8157283071146
6925,102785.2644555651,102789.32782554532,102791.1660273198,1027.852644555651,1027.8932782554532,1027.9116602731979
6926,102803.74848479062,102807.8061184276,102809.64227606771,1028.0374848479064,1028.0780611842763,1028.0964227606771
6927,102836.22288505001,102840.2801260151,102842.1275860724,1028.3622288505,1028.402801260151,1028.4212758607239
6928,102854.44872580313,102858.53479529115,102860.36196848229,1028.5444872580313,1028.5853479529117,1028.6036196848231
6929,102866.76313439115,102870.90252025417,102872.70253380468,1028.6676313439114,1028.7090252025416,1028.7270253380468
6930,102870.87232685208,102875.01167862084,102876.79031085364,1028.708723268521,1028.7501167862083,1028.7679031085363
